序号,文章标题,URL
26,森马出圈OPPO扑空，都是合作徐志胜，怎样才算有“笑”果?,https://mp.weixin.qq.com/s/gxyrALagQczCD_IwKQ7P2w
27,欧莱雅2亿收购个护品牌Ushuaïa，丝塔芙官宣陈都灵｜美妆圈一周大事件,https://mp.weixin.qq.com/s/KU_cKPr9KN7_ObjTNVwE6g
28,对话挪瓦CEO：“饿了么”出身的团队，能不能做好一个咖啡品牌?｜品牌深壹度,https://mp.weixin.qq.com/s/bmwFmfu3GR58pJCirSgMOw
29,独家｜ 从卫浴场景出发，1688开始大规模贴牌,https://mp.weixin.qq.com/s/E0mAiATno_N8T9zokuCosg
30,七鲜开打价格战，前置仓又行了？,https://mp.weixin.qq.com/s/mzJ8GUMuAoHqLSglOVlEkA
31,茶里被曝拖欠工资；茉莉奶白联名《永夜星河》｜茶饮食品行业热点汇总,https://mp.weixin.qq.com/s/PLglEqF8UrMJCxSS0iERIw
32,生活越混账，李子柒就越白月光,https://mp.weixin.qq.com/s/6VEAbZjIQzXUg4I1-bb9og
33,荣耀 Magic7 为新品手机销量冠军，松下集团承认造假丑闻｜3C家电圈一周大事件,https://mp.weixin.qq.com/s/ChkfmeQMmUCSwjdXHG7dKw
34,小米SU7实现230天下线第十万台汽车；郑钦文成为奥迪audi代言人｜汽车圈一周大事件,https://mp.weixin.qq.com/s/l-Q4r51Nv9BgsKaFVpd11g
35,叮咚买菜出海中东，B站首次实现单季度盈利｜互联网圈一周大事件,https://mp.weixin.qq.com/s/NAi9TFSl3jQ1Ho0BciZ-KQ
36,广州车展，面子是雷军余承东，里子是一汽广汽上汽东风,https://mp.weixin.qq.com/s/PNqNmFI3kHLsYOYr6tXO1w
37,小米 SU7 自动泊车功能故障引争议；蔚来将推出10万元级别汽车｜汽车圈一周大事件,https://mp.weixin.qq.com/s/vTFytZS_5H5FdohpDAWArQ
38,京东把零食折扣店开到了线上，“满199减100”靠谱吗？,https://mp.weixin.qq.com/s/UdOJccscLjnFpbsAwLjGkw
39,良品铺子澄清原材料，蜜雪冰城进军AI，小红书开咖啡馆｜茶饮食品圈一周大事件,https://mp.weixin.qq.com/s/2NS8BnnFX8VarFjgbjX2dg
40,小米三季度营收增长30.5%，华为Mate70开启预订｜3C家电圈一周大事件,https://mp.weixin.qq.com/s/DDy6asX5KM7fk283kIEB7Q
41,定语过多的双十一战报，难掩荣耀颓势,https://mp.weixin.qq.com/s/oaWpxqRVEdnB3IgKpBWKPA
42,美力城官宣赵露思，lululemon合作迪士尼，蕉下滑雪服遭质疑｜运动服饰圈一周大事件,https://mp.weixin.qq.com/s/eVSNAgcyV9umogyXvVzg2Q
43,蒋凡回归任阿里电商CEO；微信测试14天后自动清理原图｜互联网圈一周大事件,https://mp.weixin.qq.com/s/O-NRuZ03tIFh9OAXekTCng
44,从扫地机闯入洗衣机赛道，石头科技如何与巨头掰手腕？,https://mp.weixin.qq.com/s/ik69vj76WgCm60W-zK8HRg
45,电动豪华是所有中国车企该补的课,https://mp.weixin.qq.com/s/QzWiVF_vN2FgydkMXYfbzw
46,星巴克中国要卖身，只为正面刚瑞幸？,https://mp.weixin.qq.com/s/oatclmd57k4ihZFr2SI3IQ
47,羽绒服造假背后：花300万雇法人，2元买检验证，江浙白牌多假货,https://mp.weixin.qq.com/s/YRG9vFUqLozEdyojQqzYcA
48,AirPods销量再登顶，Switch国行宣布将关停网络服务，海尔签约澳网｜3C家电圈一周大事件,https://mp.weixin.qq.com/s/ZC3nvK73SPx7D92xCR4yVA
49,华为Mate 70继续兼容安卓，纯血鸿蒙为何没有驶入深水区？,https://mp.weixin.qq.com/s/i6XKADHQDDt5v1E5u9homQ
50,品牌“硬刚”打假博主，良品铺子为何比百雀羚更难？,https://mp.weixin.qq.com/s/-Q_v9DMbAW5vJYT3bAW1Iw
51,一个季度赚回三年亏损，OTA盈利破了记录,https://mp.weixin.qq.com/s/1-3tArO2Jxif6IB65zdIXg
52,钟睒睒于东来发声引争议，旺仔牛奶陷异物风波，库迪韩国门店闭店｜茶饮食品圈一周大事件,https://mp.weixin.qq.com/s/CrY5Lv0plKr8auHUCvHeZQ
53,拼多多出海增速变慢，Temu将如何应对？,https://mp.weixin.qq.com/s/Vya-v23_m-dyH0QER-9KBA
54,H&M宣布关闭Monki门店，阿迪达斯商标侵权指控被驳，海澜之家进军马尔代夫｜运动服饰圈一周大事件,https://mp.weixin.qq.com/s/cD3KKwcdBVpfRLYZBg_K1A
55,百雀羚澄清原料质疑，上美高管跳槽珀莱雅，毛戈平通过上市聆讯｜美妆圈一周大事件,https://mp.weixin.qq.com/s/huBrazRMvT9_i9CyFhpovA
56,部分车友反馈：哪吒现在提不了车了！,https://mp.weixin.qq.com/s/FMFXUv_Ysd0OcdJVEwBn2g
57,广汽“烨P”引争议，蔚来通报不实谣言，华为正式发布尊界S800｜汽车圈一周大事件,https://mp.weixin.qq.com/s/e5SZ0z1uWIDZZPhhWq9sZA
58,可口可乐用中国AI做圣诞节广告，可灵到底哪里强？,https://mp.weixin.qq.com/s/TBLj5MoYemtDnkAqCGjQ5Q
59,优衣库不用新疆棉引争议；波司登营收同比增长17.8% ；斐乐官宣易烊千玺全球代言人｜运动服饰圈一周大事件,https://mp.weixin.qq.com/s/LmBLclh39al_92_F-QERNw
60,9大宠物品牌双十一破亿，为什么说“它经济”市场尚有缺口？,https://mp.weixin.qq.com/s/C39XFKLlC9k_IR3613Hb9g
61,2024海外艺人扎堆来华：日音崛起、泰音紧跟，下一个是Taylor Swift？,https://mp.weixin.qq.com/s/cP5fxnbzXoCxi0WF5gZzPA
62,网信办开展算法问题清朗，知乎第三季度营收同比下滑 17.3%｜互联网圈一周大事件,https://mp.weixin.qq.com/s/oWOSbRi_r4j5pTp9CEQ1yA
63,门店从3家开到50家，淡季变旺季，小生意如何在抖音爆发？,https://mp.weixin.qq.com/s/Mx9TcHKa1I9vHWiCSHchIw
64,有声量没销量，“谢添地”赞助《声生不息》值回入场费了吗？,https://mp.weixin.qq.com/s/A4J0cel7lefHtQTBZwgkPA
65,茶百道马来西亚首店开业，脑白金咖啡实验室成立，瑞幸联名原神爆单｜茶饮食品圈一周大事件,https://mp.weixin.qq.com/s/IbxBSCAZcBjSBpkw0ukYnA
66,国货护肤品光季宣布闭店；彼得罗夫或将重返中国，AOEO创始人控诉殷世航｜美妆圈一周大事件,https://mp.weixin.qq.com/s/JBcIkgr7Bb3lVH4jN4M-CA
67,毛戈平在港交所上市；韩束官宣品牌新代言人丁禹兮；花洛莉亚发布擦边广告被罚｜美妆圈一周大事件,https://mp.weixin.qq.com/s/8lrjcA-8-eqXaiezfweS3Q
68,从慢热到火爆的木作文玩：回归内容，成就生意,https://mp.weixin.qq.com/s/D6vtL7j-UMm1MNQAyr_qPw
69,携手孩之宝集结“塞伯坦星人”，京东超市潮玩节如何玩转“大孩子的快乐”？,https://mp.weixin.qq.com/s/wYWlxlAqAphhW9VQ4DcGiw
70,蔚来胜诉奥迪商标纠纷案；萝卜快跑获入港资格；极氪009事故后起火｜汽车圈一周大事件,https://mp.weixin.qq.com/s/kaBWuK_lLai8Xa6GW8_6pg
71,华为Mate70系列首销售罄，虞书欣杨洋担任荣耀300代言人，米家发售扫振电动牙刷｜3C家电圈一周大事件,https://mp.weixin.qq.com/s/PwCxFBLbl6PtPdg8WcjERg
72,把“废品”卖成“奢侈品”，路遥女包还能红多久？,https://mp.weixin.qq.com/s/g2uioOJcvCnQXO3P6-gvSg
73,理想汽车冲击全年交付50万辆，“端到端”是买单的决策关键吗？,https://mp.weixin.qq.com/s/oyhSyqFwuE86mQjgLf1urQ
74,东风岚图VS东风启辰：为何“同妈不同命”？,https://mp.weixin.qq.com/s/AwLdY8mtkxUCxPRQWx1VpA
75,一场双11漂亮仗，百度电商摸索出了“行家”式解题思路,https://mp.weixin.qq.com/s/KqBmWGEzOFrQP_4hPKpGew
76,广电规范AI魔改短视频，马云现身蚂蚁园区；阿里巴巴与春晚达成合作｜互联网圈一周大事件,https://mp.weixin.qq.com/s/cJ2V72ZOlaX50rQwDwxXGw
77,40%退货率+高佣金+高坑位费，学习机为何“深陷营销战”？,https://mp.weixin.qq.com/s/KoWQ_KA9dkBOlMcWCl6vtA
78,“搞抽象”成就泼天富贵，孔乙己们脱下长衫穿起紧身裤,https://mp.weixin.qq.com/s/EEBp0ANi5IWO-2gC6owmag
79,破晓前行，界定未来 | 2024刀法年度品效峰会,https://mp.weixin.qq.com/s/ZYuN0J6WSf0pcJzDFv6_wQ
80,吉利百度发表联合声明回应极越汽车“原地解散”风波；合众汽车被强制执行911万｜汽车圈一周大事件,https://mp.weixin.qq.com/s/5B40JTgQyjvqtbS7DV-JtA
81,毛戈平上市即“暴涨”，给美妆、消费行业带来什么启示？,https://mp.weixin.qq.com/s/kCG_5OyeC23KdBEiYznm2A
82,古茗完成港股上市备案；蜜雪冰城饮品中出现异物；卤味食品紫燕被曝微生物超标最高290倍｜茶饮食品圈一周大事件,https://mp.weixin.qq.com/s/dWcbeNcTW9J_w43bgePOZQ
83,半年时间从千万做到破亿，小小纸尿裤背后的大生意,https://mp.weixin.qq.com/s/BLaWp7_ooq7McHoLszb7_w
84,潘展乐代言海澜之家，lululemon大陆净营收增长39%，H&M入驻抖音｜运动服饰圈一周大事件,https://mp.weixin.qq.com/s/oRWY3jRuVDZT1j2vAVVawA
85,谷歌合作三星开发头显设备；美国市场禁止大疆销售无人机；海信回应裁员传闻不实｜3C家电圈一周大事件,https://mp.weixin.qq.com/s/l_b3UL9WUpFYz7wI6qbPfg
86,英伟达被调查，国产新能源遭遇智驾黑天鹅,https://mp.weixin.qq.com/s/9Z1p71fmEoJfgYw3HVk6lg
87,花店摆脱无序内卷，即时零售提供了一种新思路,https://mp.weixin.qq.com/s/bndMceYveQS2oZAZ8_wPqw
88,小米格力“空调侵权门”背后，雷军董明珠打响“第二次战争”？,https://mp.weixin.qq.com/s/tRwZrOl3G8blCw6-HyYsdg
89,同样14.99W，你会买蔚来萤火虫，还是宝马Mini？,https://mp.weixin.qq.com/s/J2Z0vbyFd7LKW1-qceG3lw
90,对话林清轩创始人孙来春：内卷的精华油赛道，如何做到双11增长96%？｜品牌深壹度,https://mp.weixin.qq.com/s/sXhirQv8HUwQDLI_jnnAxQ
91,极越倒塌背后的巨大公关闹剧：打工人如何与“皇帝”共情？,https://mp.weixin.qq.com/s/IehgjgaiYhxqc8Kee1umtg
92,无糖风“绞杀”养乐多，千亿益生菌市场谁最有戏？,https://mp.weixin.qq.com/s/3gApjHvhB5Y2WFsQ2AW3Xw
93,微信测试送礼物功能；小红书回应大量封禁账号；百度称将为极越汽车兜底｜互联网圈一周大事件,https://mp.weixin.qq.com/s/wC1-qP7em4i-nBzlzMHL0g
94,“微信送礼”炸裂登场，高利润电商的最后一块版图？,https://mp.weixin.qq.com/s/i35UJnhyDjHQdiy1bbrjPw
95,10w+达人、3000+员工：MCN借飞书体系化管理｜对话无忧传媒,https://mp.weixin.qq.com/s/vCwVES2ruDyMcV3NeQyXpw
96,解锁4项功能最高享28天免费体验，WPS AI陪你一起做年终总结,https://mp.weixin.qq.com/s/XL8Mwsf-9D2a7qZB2b5EuQ
97,流量内卷之下，遥望等头部机构如何实现商业进阶？,https://mp.weixin.qq.com/s/ko-8EHnCMR1xY3HPsu7dnQ
98,小米高端化最大的问题在于缺少定价权,https://mp.weixin.qq.com/s/klMPo7ynpuDlJf4yYTKZkA
99,痛包、痛桌、痛厕所，年轻人为何“痛一切”？,https://mp.weixin.qq.com/s/e_ECwptbtE1_t501tm3Ptw
100,敲黑板！2024小红书商业产品知识点年末总结,https://mp.weixin.qq.com/s/rI3m1bi4gNNqcpAI-mR2tA
101,字节奔赴AI战场，剪映成最冷的枪,https://mp.weixin.qq.com/s/OF8YB6GUVSocXuCX-4Gy-A
102,茶百道马来西亚首店3天卖20万，益禾堂联名盗墓笔记，好欢螺合作檀健次｜茶饮食品圈一周大事件,https://mp.weixin.qq.com/s/NIoqfMKOQipqWMT2_rTakQ
103,相宜本草否认原料违规；百雀羚合作姚安娜；纯净美妆品牌博倩叶退出中国市场｜美妆圈一周大事件,https://mp.weixin.qq.com/s/VeYrZsAyrXbZOAubjtbrUg
104,“抖品牌”深陷流量漩涡，赵露思、十个勤天代言是破局关键？,https://mp.weixin.qq.com/s/3Us3rgBNLZSuNscvPc2hcA
105,金河豚，首轮入围名单揭晓,https://mp.weixin.qq.com/s/74_sV2BOgi3lTCNjcd5kEQ
106,NIKE官宣王嘉尔；拉夫劳伦商标侵权案获赔2000万；雅戈尔收购银泰百货｜运动服饰圈一周大事件,https://mp.weixin.qq.com/s/nTBrMSqmdTUXShp__wDKlQ
107,感受时代情绪，跃入商业之海 | 剁椒Spicy的2024,https://mp.weixin.qq.com/s/EDFmu5GZ2e_hzzHw4iDxrg
108,一加发布Ace 5系列手机；董明珠回应格力电器比竞品贵｜3C家电圈一周大事件,https://mp.weixin.qq.com/s/WvNP6Tb9DvCGHW-syxXfVg
109,这可能是2025年最落地的娱乐产业年会丨首轮16位嘉宾确认出席 CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选,https://mp.weixin.qq.com/s/kDguMH0fMCjJvZSI58AsBw
110,月均100+品牌官宣代言人，谁能真正实现有效明星营销？,https://mp.weixin.qq.com/s/szbsnVFmEO2R8MQAX3bTkg
111,安肌心语退出中国市场；Fan Beauty入驻TikTok Shop；菜鸟和配方师推出人宠共用护手霜｜美妆圈一周大事件,https://mp.weixin.qq.com/s/lywRgOqvQqOKBaZ6kAWveQ
112,领克纯电车Z20上市；蔚来发布全新品牌“firefly萤火虫”;自媒体被判赔比亚迪200万｜汽车圈一周大事件,https://mp.weixin.qq.com/s/MKhd5sieM_gEl3u4fIPeDg
113,「始祖猫」「BB男装」引领平替风潮，滑雪服“卷”向百元时代,https://mp.weixin.qq.com/s/yRiGODPAc2Jpe4ZSrXUiTA
114,“农村恋综”带货近千万，云南网红再次征服互联网,https://mp.weixin.qq.com/s/drpxC0FVeT0UxqUtdtVyhg
115,“亏损+闭店”占门店总数1/6，小菜园IPO后扩张还能走多远？,https://mp.weixin.qq.com/s/S5V-UscFHF_oCdX9f1fmpw
116,2024已回答：消费市场，涌现5个“好东西”,https://mp.weixin.qq.com/s/XHZASRxi_NaFASQAB_r7Lg
117,22位嘉宾已确认出席，这可能是2025年最落地的娱乐产业年会,https://mp.weixin.qq.com/s/8XVXf40iNn_Zz5NyRJKmgg
118,22位嘉宾已确认出席，这可能是2025年最落地的娱乐产业年会,https://mp.weixin.qq.com/s/C5efQiczuNNu2KEbdQb80g
119,金河豚，二轮入围名单揭晓,https://mp.weixin.qq.com/s/dgL5blZvvr5Ui8ZGJZlsKQ
120,《清明上河图密码》收官，咪咕视频如何打造好内容、创新生态？,https://mp.weixin.qq.com/s/5F5w6k6vMwRmO3zXCtoamw
121,蜜雪冰城更新招股书，瑞幸微信送礼单日订单过万，三只松鼠孵化预制菜｜茶饮食品圈一周大事件,https://mp.weixin.qq.com/s/j6hIW6nwv0-v7SqvOgCFSA
122,2024已回答：性别争议、阶级鸿沟，互联网舆情还能“公关”吗？,https://mp.weixin.qq.com/s/-13hVG8w3lfsVtK3OVjH9Q
123,22位嘉宾已确认出席，这可能是2025年最落地的娱乐产业年会,https://mp.weixin.qq.com/s/6el22Krn9kJU5Cd3Ybcs7A
124,金河豚，二轮入围名单揭晓,https://mp.weixin.qq.com/s/geizlKN3OgVwCPqBEo4z2w
125,金河豚，二轮入围名单揭晓,https://mp.weixin.qq.com/s/qKT3dafRMsUp0rt4pleQpA
126,Levi's指控Philipp Plein侵权；C罗推出运动恢复品牌；斐乐官宣赵露思｜运动服饰圈一周大事件,https://mp.weixin.qq.com/s/CNndR_EFo0fa3Z6aRbA0Tg
127,2025车市3大猜想：内燃机重新发力，低价智驾普及，价格战踩刹车,https://mp.weixin.qq.com/s/sH-jsbjp80NYZvBX-7Gxvg
128,金河豚，完整入围名单揭晓,https://mp.weixin.qq.com/s/SmUVWnXImqyD2-UaRx3AQg
129,金河豚，完整入围名单揭晓,https://mp.weixin.qq.com/s/pUJq11twco6eGvw_vEpc3A
130,完整议程发布，这可能是2025年最落地的娱乐产业年会,https://mp.weixin.qq.com/s/6oTQ_hrzxd-u0iIvgi3F0g
131,金河豚，完整入围名单揭晓,https://mp.weixin.qq.com/s/jj9vn6eVLrg7garJAUh4jw
132,完整议程发布，这可能是2025年最落地的娱乐产业年会,https://mp.weixin.qq.com/s/6qHZoZB6baApYH1BPKAN6g
133,完整议程发布，这可能是2025年最落地的娱乐产业年会,https://mp.weixin.qq.com/s/t_fTbXVgVql-zG1j6ikAdQ
134,风波中心的樊振东连拿多项代言，背后的逻辑是什么？,https://mp.weixin.qq.com/s/o-tnXnXba4YPmgXnRhr7iQ
135,领克是极氪的包袱还是救赎？,https://mp.weixin.qq.com/s/5khFSsfKWNokKgCRni5-Eg
136,诗裴丝等品牌硬蹭“李明德”毒流量，1天之内已遭遇反噬,https://mp.weixin.qq.com/s/UBIc4F5sG2DJFljeE8nFIg
137,新年糖果的“甜蜜战事”：如何在电商年货节撬动百万级生意？,https://mp.weixin.qq.com/s/uIytU_v7r0hqn0S_rjVCWg
138,5大茶饮品牌财报：蜜雪冰城一枝独秀，但加盟商依然在离开,https://mp.weixin.qq.com/s/GsSozP8TPC-YoSNCBxD96g
139,拆解超100个案例：搭载“吃谷热”，品牌IP联名迎来新增长？,https://mp.weixin.qq.com/s/srpycL0dO2iK7FnNP9RCCg
140,索尼要把PS5搬上车？这是外界最大的误解,https://mp.weixin.qq.com/s/rfkAE8-zheAVWMZVJSVkLA
141,蜜雪冰城港股IPO获备案；三得利推出全新子品牌；茅台主动收缩冰淇淋业务｜茶饮食品圈一周大事件,https://mp.weixin.qq.com/s/1AURuSWVgcUxAsYUJz4Pwg
142,盘点全年270次茶饮咖啡IP联名：奈雪最多，古茗最精，喜茶最高级？,https://mp.weixin.qq.com/s/MjyfMyimtTwmWLbCL7NefQ
143,“不好，小红书全是美国人”,https://mp.weixin.qq.com/s/8fyf1p4zOwEShtAbgiyUKg
144,影视综风光不再，音乐节异军突起，2025 娱乐营销有哪些 “危” 与 “机”？|CEIS205现场实录,https://mp.weixin.qq.com/s/DrxY79MaMpjeilkP20myLw
145,2024已回答： 直播电商“泛时代”，雷军黄子韬COCO姐，谁都能当带货主播？,https://mp.weixin.qq.com/s/OE6Qhsnzsl1WLriDxiPqaw
146,半亩花田官宣孙颖莎；欧莱雅在美面临集体诉讼；珀莱雅成天猫首个50亿级美妆品牌｜美妆圈一周大事件,https://mp.weixin.qq.com/s/uwmZ9TnXjLnrkAv93vJeWg
147,TikTok在美关停又恢复；小红书上线一键翻译功能；滴滴开通海外出行功能｜互联网圈一周大事件,https://mp.weixin.qq.com/s/B46QBU_92CBlJafu-9gmLw
148,安踏紧握16年的奥委会赞助权，怎么就被李宁抢走了？,https://mp.weixin.qq.com/s/ZEGeWILr-1AxvruAkCZTeA
149,对话皇包车创始人孟磊：聚焦1%的富人生意，all in 小红书线索营销｜品牌深壹度,https://mp.weixin.qq.com/s/IVbSb5waV4saBCY_dxhUDA
150,实探“木森大舞台”：选秀+带货+公会=直播间版星光大道，月赚上亿不是梦,https://mp.weixin.qq.com/s/cVyfCRoYJeLnUiYsWr9tYA
151,赵明的“下课原因”，藏在荣耀手机的销量里,https://mp.weixin.qq.com/s/Y6VEhDIEHiT2s3tCebehtw
152,月活超8亿的高德，难以走通本地生活路？,https://mp.weixin.qq.com/s/mZpqhWtDdC0tsVC4SE-jIw
153,手机、平板纳入国补；荣耀宣布“换帅”；苹果在英国面临134亿索赔｜3C家电圈一周大事件,https://mp.weixin.qq.com/s/YxSVXPnMUEBSz24n8MtK2w
154,汽车以旧换新政策出炉；比亚迪进军韩国市场；零跑汽车实现季度盈利｜汽车圈一周大事件,https://mp.weixin.qq.com/s/wOGlltnwSGQWbJ6GHjbXeQ
155,搞抽象，喜剧人站在CNY营销C位,https://mp.weixin.qq.com/s/n-fzhpJiYy5yqrHHJKOCcg
156,迪奥官宣郑钦文; 李宁取代安踏成中国奥委会合作伙伴；H&M重启中国首店|运动服饰圈一周大事件,https://mp.weixin.qq.com/s/gwnpdCs6-BDMmyaNkOjVRg
157,良品铺子预亏超2500万；周黑鸭推出椰子水品牌；大窑否认IPO传闻｜茶饮食品圈一周大事件,https://mp.weixin.qq.com/s/CNAVYHNYIEAdKgAROrn17w
158,明星入局、职人崛起、老板下场，谁是线下商家生意增长的秘密武器？,https://mp.weixin.qq.com/s/V8B261cpVCqzvIK_AN0mSg
159,2024年全国化妆品零售额下滑1.1%；理肤泉官宣孙颖莎；国际美妆品牌抱团涨价｜美妆圈一周大事件,https://mp.weixin.qq.com/s/yIL-me1nXiNraaDBaj4PHQ
160,小米汽车首次发起召回；上汽、吉利、比亚迪起诉欧盟|汽车圈一周大事件,https://mp.weixin.qq.com/s/sdH3oaDPAQWXgtBmFNZbOQ
161,小年夜，“开新嘉年华”亦是“品牌嘉年华”,https://mp.weixin.qq.com/s/jpzDfl6gdSm9zQ0WIkTQdg
162,今年车厘子“假塌房、真旺销”，为什么？,https://mp.weixin.qq.com/s/a4Oc8-o5YLxSCzaGm2AsBw
163,蜂群、无忧等MCN抢夺《再爱》流量，麦琳比杨子更具带货体质？,https://mp.weixin.qq.com/s/vVXsT4zG_wEj1xJnhmzQhA
164,华为重回中国手机市场季度销量第一；格力辟谣“董明珠被停职审查”；苹果官网闹乌龙|3C家电圈一周大事件,https://mp.weixin.qq.com/s/iTaeQdq8rp20KLBHFWG7vQ
165,阿迪达斯业绩同比大幅改善；FILA大中华区换帅；RAPIDO签约钟楚曦｜运动服饰圈一周大事件,https://mp.weixin.qq.com/s/VNy0PBM9i0yKQgwFYXvr-A
166,价格高？品类少？预售长？从黑神话衍生品聊聊游戏公司出谷难,https://mp.weixin.qq.com/s/HOYTuSnE482uEnbjGMOlIw
167,左手营销右手价格，古茗打响春节营销开门红,https://mp.weixin.qq.com/s/awc5Y2Y87isp20a31wc9gA
168,对话坦克、猛士、哪吒：汽车品牌为何勇闯电影春节档？,https://mp.weixin.qq.com/s/n6Obvha8khrx8U9fznKCaw
169,古茗正式启动招股程序；新版食品添加剂使用标准将实施|茶饮食品圈一周大事件,https://mp.weixin.qq.com/s/ZbuVbpIMFCT0QE3LWrFVQg
170,从上海开到洛阳，客单价100+的昂贵杂货铺能活多久？,https://mp.weixin.qq.com/s/SijZWqzdYcxwQ40mGKjCJg
171,科技感、不排竞、深植节目，20+春晚赞助品牌谁赢麻了？,https://mp.weixin.qq.com/s/XHmQKxMCvnS7uvEeU7dVtg
172,某新势力子品牌数据造假，我们盘点了新能源骗子的几大套路,https://mp.weixin.qq.com/s/RaMZpn0-zhWZilaOD51Bow
173,我开理想L8回家过年，被问这车有“灯光秀”吗？,https://mp.weixin.qq.com/s/RLkLQ804ohMi_7L7iM0Z9Q
174,特斯拉小米们缺陷召回，打了谁的脸?,https://mp.weixin.qq.com/s/TCfE8Y6diXS4Gq7-aaxAsQ
175,缺席春节档电影宣发、大咖对谈降级，董宇辉与东方甄选已不在一张牌桌？,https://mp.weixin.qq.com/s/rsBiNVhVna0qOZqnIlWMXw
176,相亲、离婚、接财神：品牌借短剧拿捏“春节大情绪”,https://mp.weixin.qq.com/s/xO3fKVV6wn54ctIysiFs4A
177,迪卡侬签约格列兹曼; 始祖鸟公布多项高层任命; 马云、蔡崇信控股基金收购Golden Goose股权｜运动服饰圈一周大事件,https://mp.weixin.qq.com/s/NtJF6I_0h65lqZIvXrxqpQ
178,理解年轻人，贴近年轻人，抖音做了一场年轻人的春节联欢,https://mp.weixin.qq.com/s/yEhHd0GT-vnNCaUUj5ogUQ
179,三大运营商全面接入DeepSeek；市场监管总局对谷歌发起反垄断调查；OpenAI免费开放ChatGPT搜索｜互联网圈一周大事件,https://mp.weixin.qq.com/s/FTeJmMT9veHqSj9n6tq7Ug
